OrderID,Date,ProductID,CustomerID,EmployeeID,Quantity,UnitPrice
606,11/08/2024 00:00,18,116,39,4,475
607,16/03/2023 00:00,1,134,12,7,528
608,21/09/2023 00:00,33,151,22,2,832
609,10/05/2024 00:00,35,295,17,8,999
610,28/11/2024 00:00,50,125,49,34,994
611,10/10/2024 00:00,30,15,31,2,274
612,02/07/2024 00:00,15,118,21,7,988
613,17/12/2023 00:00,1,135,16,5,105
614,10/08/2024 00:00,5,284,12,8,331
615,29/08/2023 00:00,18,94,48,4,520
616,13/09/2023 00:00,48,124,17,4,244
617,23/11/2024 00:00,40,183,10,11,132
618,13/02/2023 00:00,43,253,40,1,792
619,11/08/2024 00:00,31,191,40,6,514
620,13/08/2024 00:00,18,252,12,9,296
621,03/02/2023 00:00,9,28,34,7,499
622,16/12/2024 00:00,33,178,26,3,478
623,24/01/2024 00:00,34,236,21,1,22
624,11/07/2023 00:00,38,52,21,6,637
625,18/12/2023 00:00,36,135,16,5,492
626,17/01/2024 00:00,24,95,32,7,225
627,12/08/2024 00:00,24,206,18,8,194
628,18/03/2024 00:00,44,118,7,5,833
629,30/06/2023 00:00,25,101,10,3,494
630,13/05/2024 00:00,27,256,9,9,556
631,08/12/2024 00:00,20,129,36,10,58
632,09/04/2023 00:00,11,31,14,5,497
633,21/09/2023 00:00,29,172,17,6,378
634,12/09/2024 00:00,23,11,27,2,369
635,19/10/2023 00:00,13,296,37,9,188
636,02/04/2024 00:00,23,167,44,9,509
637,29/05/2023 00:00,6,196,40,5,484
638,15/03/2023 00:00,11,173,27,10,595
639,26/10/2023 00:00,6,83,22,4,331
640,07/01/2024 00:00,46,137,39,7,287
641,24/01/2023 00:00,48,267,29,7,181
642,23/03/2023 00:00,9,121,43,5,973
643,29/04/2024 00:00,14,86,26,2,107
644,27/03/2023 00:00,36,28,2,7,546
645,04/02/2024 00:00,7,135,40,3,96
646,15/05/2023 00:00,20,118,16,5,463
647,30/11/2023 00:00,34,88,2,1,689
648,15/12/2024 00:00,31,240,35,5,571
649,13/10/2024 00:00,35,91,38,10,477
650,08/05/2024 00:00,37,223,34,9,327
651,24/09/2023 00:00,35,117,6,8,325
652,20/05/2023 00:00,10,156,1,1,545
653,18/05/2024 00:00,23,147,31,9,18
654,27/10/2023 00:00,49,245,20,1,794
655,28/07/2024 00:00,39,119,1,9,392
656,04/02/2024 00:00,28,203,16,3,742
657,13/06/2024 00:00,25,113,17,2,442
658,12/07/2023 00:00,49,140,19,9,838
659,24/09/2024 00:00,5,94,9,5,123
660,20/01/2023 00:00,29,140,45,10,513
661,16/10/2023 00:00,10,26,35,1,200
662,03/04/2023 00:00,18,65,46,8,754
663,25/05/2024 00:00,10,8,32,4,360
664,30/05/2023 00:00,24,238,45,1,348
665,05/07/2023 00:00,4,137,50,7,83
666,12/09/2023 00:00,13,129,25,1,134
667,07/04/2023 00:00,25,227,16,1,213
668,27/11/2023 00:00,34,107,31,7,707
669,07/05/2024 00:00,11,22,48,9,543
670,13/11/2024 00:00,41,153,13,12,918
671,10/10/2023 00:00,14,58,16,7,342
672,18/08/2024 00:00,38,62,26,4,19
673,02/04/2023 00:00,45,244,45,10,168
674,02/10/2024 00:00,16,81,32,2,712
675,20/04/2023 00:00,4,31,23,3,728
676,22/12/2023 00:00,9,250,15,6,581
677,14/09/2023 00:00,29,99,2,7,376
678,14/12/2024 00:00,3,249,46,8,582
679,24/04/2024 00:00,32,98,37,3,566
680,30/10/2023 00:00,18,284,11,2,553
681,02/06/2024 00:00,17,278,24,8,10
682,27/09/2024 00:00,25,95,2,10,887
683,01/02/2024 00:00,16,165,47,2,684
684,19/09/2024 00:00,13,269,44,8,794
685,05/11/2024 00:00,19,166,27,11,123
686,20/04/2023 00:00,5,23,9,3,904
687,02/02/2024 00:00,32,99,7,1,594
688,20/02/2023 00:00,43,251,34,10,728
689,02/08/2023 00:00,24,114,39,2,23
690,05/01/2024 00:00,42,252,6,8,830
691,25/06/2024 00:00,36,213,24,1,853
692,15/06/2024 00:00,3,37,20,2,977
693,17/07/2023 00:00,7,52,47,4,554
694,01/03/2024 00:00,34,128,37,3,581
695,20/12/2024 00:00,48,55,50,10,376
696,16/02/2024 00:00,43,219,7,3,821
697,29/03/2024 00:00,33,173,43,3,556
698,10/10/2024 00:00,23,162,36,6,875
699,20/01/2024 00:00,28,166,39,4,586
700,03/04/2024 00:00,50,282,48,5,378
701,14/06/2024 00:00,26,1,47,1,301
702,19/11/2023 00:00,9,155,1,5,237
703,08/08/2024 00:00,2,142,36,9,579
704,29/09/2023 00:00,10,49,3,8,374
705,05/04/2023 00:00,24,299,16,4,272
706,29/11/2023 00:00,37,205,37,4,761
707,01/09/2024 00:00,31,89,32,10,849
708,27/02/2023 00:00,42,154,3,10,400
709,04/05/2023 00:00,50,172,23,7,436
710,09/10/2024 00:00,50,117,48,10,960
711,01/08/2024 00:00,25,28,20,9,52
712,07/02/2024 00:00,10,168,33,4,166
713,08/02/2024 00:00,29,295,33,2,237
714,20/02/2023 00:00,10,68,22,2,497
715,15/12/2024 00:00,36,205,17,2,418
716,29/10/2024 00:00,9,70,31,9,212
717,06/09/2023 00:00,37,101,36,10,763
718,12/08/2024 00:00,5,137,50,7,341
719,15/07/2023 00:00,6,58,43,7,443
720,25/12/2023 00:00,21,177,39,1,798
721,28/08/2023 00:00,40,227,40,3,461
722,06/09/2023 00:00,13,192,10,2,125
723,24/04/2023 00:00,40,76,19,1,361
724,04/07/2024 00:00,20,231,31,1,349
725,09/05/2024 00:00,14,105,35,9,778
726,10/11/2024 00:00,40,73,45,23,395
727,14/12/2024 00:00,34,23,17,3,71
728,10/03/2023 00:00,40,139,4,8,680
729,27/10/2023 00:00,25,139,43,6,895
730,12/04/2023 00:00,42,198,15,7,530
731,27/05/2024 00:00,21,249,39,9,100
732,26/06/2024 00:00,30,288,46,1,50
733,22/12/2023 00:00,20,171,32,7,772
734,28/05/2024 00:00,44,181,23,5,251
735,31/01/2023 00:00,18,32,41,5,909
736,03/11/2024 00:00,36,144,15,44,359
737,19/09/2024 00:00,9,45,47,7,543
738,16/11/2023 00:00,41,117,27,4,596
739,22/05/2023 00:00,39,169,29,9,144
740,06/12/2024 00:00,38,278,44,4,893
741,29/05/2023 00:00,46,269,9,7,940
742,02/05/2023 00:00,42,290,11,6,79
743,28/02/2024 00:00,12,163,10,1,793
744,20/04/2023 00:00,27,156,29,5,165
745,03/08/2024 00:00,9,95,2,10,641
746,03/01/2024 00:00,40,119,39,4,246
747,30/12/2024 00:00,6,245,9,9,876
748,17/06/2023 00:00,42,192,12,7,513
749,04/10/2023 00:00,13,116,3,7,792
750,01/07/2023 00:00,27,114,48,4,785
751,10/09/2023 00:00,29,251,45,6,897
752,25/01/2024 00:00,28,208,50,1,632
753,31/08/2024 00:00,47,161,26,10,971
754,12/04/2024 00:00,35,269,42,1,543
755,10/02/2023 00:00,3,126,34,9,415
756,12/02/2024 00:00,36,199,34,1,204
757,25/02/2023 00:00,20,147,30,3,442
758,03/04/2023 00:00,45,265,10,8,859
759,13/12/2024 00:00,47,257,8,3,807
760,03/07/2023 00:00,35,70,26,7,341
761,26/10/2024 00:00,30,104,30,2,266
762,05/04/2024 00:00,46,84,46,2,103
763,07/06/2024 00:00,41,186,6,9,734
764,24/06/2023 00:00,40,82,25,9,399
765,03/07/2023 00:00,22,290,43,3,176
766,01/04/2024 00:00,50,27,27,5,326
767,29/09/2024 00:00,19,93,8,3,993
768,10/07/2024 00:00,49,130,1,8,519
769,09/04/2024 00:00,1,253,16,4,612
770,14/07/2024 00:00,27,227,6,10,624
771,30/10/2024 00:00,18,286,14,1,199
772,09/09/2024 00:00,23,19,10,1,693
773,02/07/2023 00:00,20,170,6,1,121
774,01/07/2023 00:00,11,146,40,10,596
775,27/11/2023 00:00,30,297,24,1,105
776,27/10/2023 00:00,24,195,5,7,873
777,21/06/2024 00:00,31,69,8,5,347
778,06/10/2024 00:00,14,108,40,1,121
779,24/12/2024 00:00,34,45,31,10,966
780,30/09/2024 00:00,19,219,39,6,275
781,09/10/2024 00:00,23,67,40,10,518
782,18/07/2023 00:00,32,253,12,10,248
783,01/08/2023 00:00,1,61,2,8,650
784,14/10/2024 00:00,40,213,27,1,351
785,11/03/2023 00:00,14,6,41,4,716
786,27/04/2023 00:00,20,154,33,9,341
787,30/01/2023 00:00,44,171,22,7,751
788,30/04/2024 00:00,12,100,22,6,954
789,03/07/2024 00:00,3,70,31,3,652
790,01/08/2024 00:00,22,237,27,1,865
791,02/12/2024 00:00,47,162,36,9,29
792,14/12/2023 00:00,22,182,5,3,297
793,01/09/2024 00:00,25,274,11,10,630
794,28/02/2024 00:00,8,158,46,6,736
795,06/11/2023 00:00,6,255,16,6,472
796,08/02/2023 00:00,14,269,20,3,124
797,09/05/2024 00:00,50,104,6,8,528
798,20/06/2024 00:00,33,79,13,6,955
799,12/06/2024 00:00,20,168,10,2,851
800,18/06/2024 00:00,44,68,14,1,480
801,31/03/2023 00:00,8,3,20,1,713
802,16/11/2023 00:00,22,240,3,2,543
803,25/11/2023 00:00,2,296,49,5,664
804,27/03/2024 00:00,13,99,19,5,555
805,16/01/2023 00:00,43,61,18,3,171
806,16/07/2024 00:00,40,287,33,2,221
807,14/03/2023 00:00,21,139,10,5,597
808,27/04/2024 00:00,20,174,35,8,61
809,06/02/2024 00:00,44,26,7,7,65
810,22/07/2023 00:00,12,229,40,6,329
811,16/12/2024 00:00,46,274,6,8,591
812,21/04/2024 00:00,30,50,30,5,710
813,22/09/2023 00:00,31,119,15,3,891
814,29/11/2023 00:00,24,201,12,6,817
815,05/05/2024 00:00,30,250,2,2,496
816,04/06/2024 00:00,30,88,19,6,628
817,14/03/2023 00:00,7,208,46,2,343
818,27/09/2024 00:00,20,273,30,7,614
819,02/08/2023 00:00,16,281,11,8,403
820,11/12/2024 00:00,45,221,28,10,816
821,10/08/2024 00:00,16,89,43,2,767
822,10/04/2023 00:00,32,59,38,10,484
823,02/12/2024 00:00,29,91,20,7,81
824,03/04/2023 00:00,39,195,21,8,670
825,02/06/2023 00:00,14,72,38,1,785
826,20/07/2023 00:00,29,273,19,7,640
827,08/11/2023 00:00,14,163,20,10,823
828,06/06/2024 00:00,28,177,6,10,18
829,24/02/2023 00:00,26,66,19,1,388
830,01/02/2023 00:00,1,287,23,2,891
831,29/12/2024 00:00,16,222,45,10,413
832,27/06/2023 00:00,25,208,25,7,568
833,04/01/2024 00:00,31,72,13,9,403
834,25/10/2024 00:00,27,79,19,3,147
835,20/05/2023 00:00,2,74,47,8,683
836,13/12/2024 00:00,6,71,42,7,890
837,19/07/2024 00:00,39,218,40,3,475
838,08/01/2023 00:00,29,197,23,4,200
839,25/02/2024 00:00,37,256,47,4,739
840,22/12/2024 00:00,35,296,24,1,48
841,26/05/2023 00:00,24,58,38,8,994
842,19/06/2024 00:00,47,270,49,5,486
843,15/11/2024 00:00,40,46,16,55,655
844,18/12/2023 00:00,5,277,38,5,637
845,10/08/2024 00:00,35,6,31,8,534
846,29/10/2023 00:00,47,170,27,6,993
847,31/07/2024 00:00,19,86,3,10,777
848,22/02/2023 00:00,17,32,41,8,602
849,26/03/2023 00:00,43,150,48,10,37
850,15/10/2023 00:00,9,259,5,5,268
851,28/08/2024 00:00,18,132,1,2,628
852,25/09/2023 00:00,48,78,43,8,388
853,03/02/2023 00:00,45,121,32,3,828
854,22/05/2024 00:00,22,44,10,10,966
855,14/10/2024 00:00,49,212,50,7,253
856,29/04/2023 00:00,11,108,37,6,65
857,29/06/2024 00:00,4,86,30,7,497
858,27/06/2024 00:00,15,195,44,7,495
859,26/06/2024 00:00,28,7,19,8,401
860,18/03/2024 00:00,44,22,7,9,662
861,19/09/2023 00:00,40,140,22,5,283
862,05/09/2023 00:00,42,300,26,8,801
863,04/07/2023 00:00,47,100,34,6,703
864,26/02/2024 00:00,21,281,1,1,861
865,18/10/2023 00:00,7,269,7,8,369
866,31/08/2024 00:00,17,99,3,1,644
867,30/03/2023 00:00,43,112,39,2,735
868,24/04/2023 00:00,39,67,25,10,832
869,19/03/2023 00:00,45,95,17,5,488
870,28/11/2023 00:00,41,233,18,7,718
871,27/01/2024 00:00,17,83,50,2,293
872,02/07/2023 00:00,25,171,4,5,988
873,22/10/2024 00:00,29,36,32,4,634
874,20/09/2024 00:00,32,56,10,9,797
875,14/03/2023 00:00,42,55,29,5,115
876,02/06/2023 00:00,37,129,50,8,29
877,04/12/2023 00:00,42,1,3,7,282
878,17/05/2024 00:00,26,295,1,9,734
879,29/01/2024 00:00,31,224,26,2,563
880,03/01/2024 00:00,45,247,8,10,558
881,24/10/2024 00:00,22,156,26,1,657
882,24/10/2023 00:00,6,188,35,6,92
883,07/11/2024 00:00,42,104,12,33,50
884,06/12/2024 00:00,13,154,45,7,927
885,06/02/2023 00:00,23,250,6,8,762
886,06/03/2023 00:00,13,13,47,10,254
887,05/04/2024 00:00,35,158,32,9,998
888,13/02/2023 00:00,2,19,22,1,355
889,03/07/2024 00:00,26,61,14,9,479
890,15/05/2024 00:00,10,297,15,2,47
891,26/10/2024 00:00,42,10,31,10,56
892,10/04/2023 00:00,9,8,12,1,936
893,27/04/2023 00:00,30,88,38,2,847
894,25/11/2024 00:00,32,113,5,22,446
895,07/08/2023 00:00,26,167,8,10,568
896,08/10/2023 00:00,49,24,38,3,353
897,07/09/2023 00:00,10,213,11,6,576
898,19/09/2024 00:00,38,21,9,2,820
899,03/07/2023 00:00,25,81,2,8,92
900,27/05/2023 00:00,6,146,27,8,718
901,28/06/2023 00:00,41,139,34,8,431
902,01/04/2023 00:00,40,20,39,3,744
903,16/07/2023 00:00,41,155,23,7,14
904,06/07/2024 00:00,8,272,7,10,380
905,26/04/2023 00:00,33,113,30,4,293
906,14/02/2023 00:00,10,243,32,3,173
907,23/09/2024 00:00,4,187,19,4,455
908,04/07/2024 00:00,49,233,3,2,768
909,29/08/2023 00:00,12,81,2,8,537
910,24/11/2024 00:00,47,228,38,10,343
911,31/08/2023 00:00,21,118,50,2,343
912,27/04/2024 00:00,48,212,13,7,922
913,16/09/2024 00:00,38,249,4,7,158
914,18/07/2023 00:00,30,92,25,6,149
915,09/12/2024 00:00,41,184,18,4,353
916,14/04/2024 00:00,37,31,18,3,123
917,10/09/2024 00:00,27,88,49,6,235
918,26/02/2024 00:00,11,88,37,9,885
919,13/10/2023 00:00,34,251,14,10,494
920,16/08/2024 00:00,1,220,48,4,263
921,11/02/2023 00:00,15,77,37,1,437
922,14/12/2024 00:00,31,259,3,7,553
923,13/01/2023 00:00,7,232,32,4,95
924,25/10/2024 00:00,45,209,14,3,377
925,07/08/2024 00:00,6,9,31,5,175
926,21/12/2024 00:00,48,299,2,8,484
927,04/10/2024 00:00,26,95,24,8,730
928,12/03/2024 00:00,5,198,45,6,553
929,01/08/2023 00:00,49,139,45,10,565
930,11/06/2024 00:00,44,42,40,6,763
931,25/09/2024 00:00,44,187,4,2,402
932,10/03/2023 00:00,3,188,24,3,673
933,26/10/2024 00:00,36,105,9,6,254
934,19/08/2023 00:00,31,298,45,4,781
935,25/02/2023 00:00,21,181,18,9,706
936,06/05/2023 00:00,5,191,23,8,507
937,27/09/2024 00:00,31,273,44,9,931
938,03/07/2023 00:00,24,34,13,8,99
939,01/06/2023 00:00,19,40,7,3,292
940,28/10/2023 00:00,32,78,14,9,984
941,22/10/2024 00:00,27,278,9,8,365
942,26/08/2023 00:00,2,150,13,2,32
943,01/12/2023 00:00,34,172,27,10,361
944,16/05/2023 00:00,32,272,36,8,478
945,23/10/2023 00:00,20,88,17,4,505
946,20/06/2023 00:00,50,25,10,6,301
947,29/06/2023 00:00,40,83,46,9,302
948,21/11/2023 00:00,46,79,11,4,129
949,29/07/2024 00:00,37,65,29,5,388
950,04/04/2024 00:00,46,18,43,6,362
951,19/02/2024 00:00,35,84,35,5,134
952,13/07/2024 00:00,32,75,30,6,169
953,10/08/2024 00:00,33,170,42,5,495
954,05/05/2024 00:00,43,76,37,8,356
955,16/02/2024 00:00,3,72,44,9,129
956,14/09/2024 00:00,40,113,29,6,104
957,12/10/2023 00:00,42,100,38,9,237
958,18/11/2024 00:00,13,12,6,9,879
959,11/09/2024 00:00,6,263,26,4,512
960,13/03/2024 00:00,33,29,43,6,417
961,12/11/2023 00:00,24,198,24,1,301
962,01/03/2024 00:00,29,288,6,4,755
963,23/05/2023 00:00,29,148,11,7,756
964,21/06/2024 00:00,38,45,10,4,320
965,16/10/2024 00:00,22,34,38,7,100
966,21/05/2023 00:00,18,213,12,9,483
967,06/11/2023 00:00,13,96,25,5,577
968,28/01/2023 00:00,38,156,32,9,767
969,13/10/2024 00:00,1,79,17,5,988
970,05/12/2024 00:00,31,64,42,5,437
971,10/03/2023 00:00,42,126,2,2,793
972,22/09/2023 00:00,39,186,38,8,589
973,12/08/2024 00:00,41,244,45,2,392
974,17/04/2024 00:00,2,133,11,10,69
975,05/03/2024 00:00,45,70,23,3,64
976,20/03/2023 00:00,41,183,4,5,308
977,21/06/2023 00:00,33,100,50,3,793
978,05/12/2024 00:00,35,166,21,5,287
979,14/01/2023 00:00,24,50,35,10,370
980,15/12/2023 00:00,9,266,19,6,807
981,12/07/2023 00:00,11,53,14,3,525
982,27/04/2023 00:00,36,270,35,9,729
983,18/01/2023 00:00,27,236,5,2,848
984,03/09/2024 00:00,31,179,20,6,152
985,02/05/2023 00:00,34,176,12,5,39
986,09/05/2023 00:00,15,66,45,3,714
987,25/04/2023 00:00,14,67,6,7,717
988,21/07/2023 00:00,5,10,50,8,785
989,02/05/2023 00:00,7,17,43,9,617
990,09/04/2023 00:00,17,23,5,5,693
991,30/01/2023 00:00,8,106,38,4,199
992,27/12/2023 00:00,6,75,48,5,981
993,11/03/2023 00:00,11,257,50,10,257
994,16/07/2023 00:00,7,297,49,1,551
995,12/04/2023 00:00,19,88,49,9,14
996,09/07/2023 00:00,14,259,46,8,385
997,10/06/2024 00:00,29,55,12,6,398
998,16/06/2024 00:00,15,209,8,6,136
999,11/02/2023 00:00,9,254,49,6,731
1000,06/09/2024 00:00,6,168,32,2,404
1001,25/10/2023 00:00,48,160,44,8,241
1002,03/07/2023 00:00,28,97,5,8,971
1003,05/11/2024 00:00,1,252,44,2,415
1004,27/08/2024 00:00,44,44,8,3,414
1005,01/09/2024 00:00,7,87,5,6,213
1006,31/12/2024 00:00,26,63,15,7,752
1007,21/10/2024 00:00,50,298,38,5,784
1008,11/05/2024 00:00,26,183,31,10,982
1009,16/05/2024 00:00,33,143,10,8,120
1010,24/02/2023 00:00,32,119,41,3,40
1011,26/11/2024 00:00,5,256,44,1,193
1012,20/03/2023 00:00,21,79,20,10,648
1013,28/10/2023 00:00,43,267,50,8,821
1014,07/07/2024 00:00,43,255,32,9,277
1015,02/05/2023 00:00,35,10,49,1,450
1016,03/02/2023 00:00,25,231,21,7,463
1017,18/05/2024 00:00,12,286,43,5,915
1018,05/08/2024 00:00,28,69,20,7,509
1019,26/04/2024 00:00,44,252,43,9,711
1020,21/05/2024 00:00,31,288,11,9,67
1021,25/11/2023 00:00,38,194,40,6,794
1022,24/12/2023 00:00,4,15,38,1,141
1023,20/12/2023 00:00,48,299,2,6,399
1024,29/08/2023 00:00,23,211,23,1,687
1025,09/11/2023 00:00,42,160,38,2,942
1026,16/04/2024 00:00,8,173,11,1,561
1027,21/01/2023 00:00,43,217,37,9,933
1028,04/02/2024 00:00,45,241,38,1,334
1029,30/07/2023 00:00,21,294,7,8,112
1030,08/01/2024 00:00,22,255,33,6,180
1031,08/08/2023 00:00,28,104,32,2,870
1032,20/08/2023 00:00,19,136,4,5,597
1033,07/10/2023 00:00,40,48,46,10,107
1034,20/03/2023 00:00,5,291,34,8,447
1035,17/11/2023 00:00,42,155,33,5,453
1036,18/11/2024 00:00,13,213,26,5,649
1037,11/07/2023 00:00,49,281,12,1,652
1038,29/06/2024 00:00,37,256,14,8,284
1039,18/04/2024 00:00,40,223,37,1,544
1040,23/11/2023 00:00,10,124,10,5,874
1041,14/06/2023 00:00,5,105,27,5,853
1042,29/01/2023 00:00,17,121,26,4,126
1043,08/03/2024 00:00,16,159,30,8,583
1044,22/09/2023 00:00,42,19,13,3,289
1045,21/01/2023 00:00,18,282,12,1,996
1046,21/02/2024 00:00,4,43,21,10,315
1047,27/05/2024 00:00,24,47,26,3,251
1048,21/06/2024 00:00,8,268,43,10,982
1049,17/11/2023 00:00,17,255,6,4,624
1050,30/08/2023 00:00,22,300,48,7,835
1051,09/10/2023 00:00,28,112,10,2,189
1052,19/01/2024 00:00,29,210,17,10,67
1053,10/09/2023 00:00,45,58,21,9,443
1054,12/11/2023 00:00,18,75,24,8,742
1055,18/11/2024 00:00,2,18,48,1,717
1056,18/12/2024 00:00,16,130,36,7,326
1057,09/01/2023 00:00,24,63,35,4,888
1058,30/08/2023 00:00,26,131,20,2,968
1059,21/10/2024 00:00,20,108,11,8,656
1060,18/05/2024 00:00,27,18,18,2,852
1061,13/04/2023 00:00,31,212,22,7,907
1062,14/07/2024 00:00,11,134,33,2,370
1063,18/10/2024 00:00,48,168,30,1,790
1064,05/10/2024 00:00,12,228,42,3,13
1065,12/06/2024 00:00,20,161,37,2,123
1066,07/04/2024 00:00,46,67,39,7,821
1067,02/12/2023 00:00,31,69,17,3,713
1068,22/01/2024 00:00,19,102,6,7,386
1069,18/09/2024 00:00,37,115,2,1,955
1070,22/06/2023 00:00,41,118,6,8,213
1071,02/04/2023 00:00,4,206,40,7,624
1072,21/03/2024 00:00,24,88,37,2,24
1073,28/07/2023 00:00,50,233,44,8,131
1074,31/07/2023 00:00,13,137,19,8,401
1075,30/05/2023 00:00,39,111,19,4,438
1076,12/09/2023 00:00,2,149,17,4,642
1077,17/05/2023 00:00,24,299,44,8,97
1078,09/03/2024 00:00,21,204,44,4,740
1079,07/12/2023 00:00,48,132,5,2,580
1080,04/09/2024 00:00,16,242,23,10,971
1081,06/11/2023 00:00,46,24,1,5,526
1082,24/09/2023 00:00,26,190,9,9,52
1083,02/04/2023 00:00,11,258,32,6,908
1084,15/02/2023 00:00,21,272,28,3,276
1085,27/09/2023 00:00,9,256,18,6,958
1086,20/11/2023 00:00,40,136,34,6,456
1087,04/11/2024 00:00,48,252,49,3,579
1088,07/07/2023 00:00,41,226,4,4,162
1089,29/04/2023 00:00,3,241,17,3,732
1090,13/04/2024 00:00,32,21,29,6,736
1091,28/07/2023 00:00,32,58,47,3,136
1092,10/11/2024 00:00,19,93,11,9,852
1093,04/07/2023 00:00,38,109,38,1,548
1094,03/12/2023 00:00,27,40,16,8,703
1095,19/04/2023 00:00,2,146,44,2,413
1096,06/11/2024 00:00,21,79,2,2,481
1097,04/12/2023 00:00,31,233,41,5,618
1098,19/02/2023 00:00,3,232,21,10,142
1099,08/09/2024 00:00,42,145,21,1,771
1100,13/02/2024 00:00,25,48,26,5,192
1101,19/10/2023 00:00,6,11,14,3,407
1102,14/11/2023 00:00,42,79,8,5,512
1103,24/07/2023 00:00,44,68,23,2,862
1104,09/03/2024 00:00,32,229,25,8,284
1105,12/03/2024 00:00,6,217,24,10,200
1106,25/10/2024 00:00,6,21,33,6,484
1107,27/03/2023 00:00,44,80,32,9,654
1108,04/11/2023 00:00,19,240,28,2,938
1109,13/03/2024 00:00,10,66,44,5,871
1110,09/06/2024 00:00,19,292,4,9,88
1111,05/08/2024 00:00,7,262,28,7,106
1112,17/01/2023 00:00,17,182,17,10,93
1113,27/03/2023 00:00,8,237,12,3,873
1114,17/11/2024 00:00,27,153,21,10,751
1115,10/09/2024 00:00,29,136,22,3,226
1116,30/04/2023 00:00,17,55,28,9,28
1117,04/11/2024 00:00,1,88,42,8,481
1118,05/01/2024 00:00,48,250,20,10,842
1119,15/07/2023 00:00,45,203,20,2,138
1120,07/05/2024 00:00,8,9,45,4,889
1121,05/07/2024 00:00,42,75,42,4,456
1122,23/01/2023 00:00,13,45,20,8,161
1123,21/01/2023 00:00,8,86,10,8,996
1124,06/02/2024 00:00,29,300,16,4,311
1125,18/03/2024 00:00,4,171,1,2,655
1126,25/10/2023 00:00,27,254,48,10,620
1127,18/09/2024 00:00,3,250,26,8,535
1128,13/08/2024 00:00,44,250,15,1,550
1129,29/04/2024 00:00,21,284,5,5,924
1130,22/01/2023 00:00,8,254,40,6,469
1131,26/08/2023 00:00,11,148,47,4,490
1132,03/11/2024 00:00,33,113,38,6,953
1133,20/11/2024 00:00,30,68,19,7,992
1134,08/12/2024 00:00,42,185,31,3,646
1135,10/06/2023 00:00,48,45,43,8,142
1136,07/11/2023 00:00,39,252,7,7,975
1137,25/09/2023 00:00,16,108,36,1,28
1138,12/12/2023 00:00,23,82,12,9,42
1139,13/05/2024 00:00,28,59,40,4,133
1140,01/10/2023 00:00,17,175,23,1,798
1141,24/03/2024 00:00,10,264,39,2,733
1142,15/04/2023 00:00,30,57,7,10,634
1143,30/07/2023 00:00,36,22,33,2,181
1144,02/06/2024 00:00,24,81,47,5,735
1145,06/05/2023 00:00,32,51,10,6,352
1146,30/04/2024 00:00,13,225,27,1,261
1147,29/02/2024 00:00,22,147,33,3,97
1148,22/05/2023 00:00,24,126,10,9,441
1149,29/11/2024 00:00,28,212,27,8,984
1150,13/06/2024 00:00,24,16,29,3,798
1151,18/06/2023 00:00,5,44,22,6,421
1152,04/06/2023 00:00,28,32,26,1,686
1153,28/11/2024 00:00,37,30,41,9,312
1154,14/10/2023 00:00,45,284,20,6,941
1155,11/07/2024 00:00,34,76,45,7,466
1156,26/10/2024 00:00,40,227,45,6,918
1157,04/02/2024 00:00,26,102,20,2,47
1158,07/06/2024 00:00,47,65,34,9,300
1159,24/01/2023 00:00,36,160,34,6,785
1160,08/11/2023 00:00,2,277,38,5,257
1161,17/01/2024 00:00,47,217,33,2,759
1162,08/05/2023 00:00,17,260,23,2,58
1163,30/08/2023 00:00,29,153,37,1,474
1164,25/12/2023 00:00,48,298,37,9,874
1165,22/01/2024 00:00,20,146,43,10,698
1166,05/01/2024 00:00,34,127,7,6,538
1167,05/04/2023 00:00,30,51,10,7,858
1168,14/01/2024 00:00,4,218,9,8,229
1169,09/02/2024 00:00,44,270,26,10,582
1170,16/05/2024 00:00,17,300,32,7,460
1171,29/12/2024 00:00,47,214,11,3,527
1172,12/12/2024 00:00,30,67,46,9,893
1173,26/07/2024 00:00,14,234,31,1,774
1174,08/08/2024 00:00,24,61,39,7,122
1175,19/01/2024 00:00,19,21,34,3,130
1176,26/08/2024 00:00,20,151,32,1,820
1177,15/05/2024 00:00,27,25,20,5,230
1178,03/03/2024 00:00,1,63,36,6,79
1179,22/01/2024 00:00,31,294,20,10,473
1180,05/04/2024 00:00,31,68,49,3,526
1181,11/11/2024 00:00,43,230,10,6,101
1182,07/07/2024 00:00,40,210,25,4,931
1183,19/06/2023 00:00,3,227,48,5,671
1184,21/10/2024 00:00,46,13,37,5,584
1185,24/02/2023 00:00,36,44,13,10,564
1186,04/05/2023 00:00,37,268,13,8,524
1187,09/09/2023 00:00,43,273,12,1,291
1188,25/11/2023 00:00,46,297,29,2,836
1189,29/02/2024 00:00,26,24,32,1,358
1190,12/04/2023 00:00,2,271,21,7,273
1191,02/04/2023 00:00,35,87,19,3,197
1192,30/11/2023 00:00,10,158,27,3,70
1193,24/11/2023 00:00,12,14,46,1,315
1194,04/05/2023 00:00,10,212,21,5,394
1195,04/06/2024 00:00,4,104,16,10,610
1196,20/04/2024 00:00,49,259,25,2,285
1197,28/08/2023 00:00,36,209,5,8,39
1198,22/07/2024 00:00,2,138,36,10,701
1199,13/10/2024 00:00,42,65,20,10,426
1200,09/09/2023 00:00,33,105,10,6,563
1201,20/04/2024 00:00,35,217,36,8,52
